n_class_A_carbapenemase_plasmidial,prop_carbapenemase_BD_plasmidial,n_esbl_plasmidial,n_genes_efflux_plasmidial,pct_contigs_plasmidial,n_plasmids_com_conjugacao,gc_diff_plasmid_cromossomo,Species,WHO_Priority
1,0,1,1,88.88888888888889,5,-5.240000000000002,Klebsiella pneumoniae,Critical
1,0,0,0,80.0,3,-5.230000000000004,Klebsiella pneumoniae,Critical
1,0,2,1,80.0,4,-4.960000000000001,Klebsiella pneumoniae,Critical
1,0,0,0,80.0,3,-4.759999999999998,Klebsiella pneumoniae,Critical
1,0,3,3,80.0,4,-5.549999999999997,Klebsiella pneumoniae,Critical
1,0,2,4,75.0,3,-4.529999999999994,Klebsiella pneumoniae,Critical
1,0,0,1,83.33333333333334,4,-5.150000000000006,Klebsiella pneumoniae,Critical
1,0,1,0,75.0,3,-5.280000000000001,Klebsiella pneumoniae,Critical
1,0,2,3,75.0,3,-4.759999999999998,Klebsiella pneumoniae,Critical
1,0,0,4,83.33333333333334,4,-4.219999999999999,Klebsiella pneumoniae,Critical
1,0,2,1,85.71428571428571,4,-4.050000000000004,Klebsiella pneumoniae,Critical
2,0,1,3,75.0,3,-4.219999999999999,Klebsiella pneumoniae,Critical
1,0,1,1,60.0,3,-5.789999999999999,Klebsiella pneumoniae,Critical
1,0,1,0,75.0,3,-5.229999999999997,Klebsiella pneumoniae,Critical
1,0,3,3,80.0,4,-5.420000000000002,Klebsiella pneumoniae,Critical
1,0,3,2,75.0,3,-5.450000000000003,Klebsiella pneumoniae,Critical
1,0,1,1,75.0,2,-4.329999999999998,Klebsiella pneumoniae,Critical
1,0,1,1,80.0,3,-4.350000000000001,Klebsiella pneumoniae,Critical
1,0,2,1,66.66666666666666,4,-3.710000000000001,Klebsiella pneumoniae,Critical
1,0,0,0,75.0,3,-5.280000000000001,Klebsiella pneumoniae,Critical
1,0,2,1,66.66666666666666,4,-3.700000000000003,Klebsiella pneumoniae,Critical
1,0,1,1,75.0,3,-4.57,Klebsiella pneumoniae,Critical
0,1,2,5,21.568627450980397,4,-0.8999999999999986,Klebsiella pneumoniae,Critical
1,0,2,1,50.0,1,-6.130000000000003,Klebsiella pneumoniae,Critical
1,0,0,3,66.66666666666666,2,-4.8899999999999935,Klebsiella pneumoniae,Critical
0,0,0,0,50.0,1,-3.619999999999997,Escherichia coli,Critical
1,0,0,3,35.025380710659896,11,-3.3200000000000003,Leclercia adecarboxylata,Critical
0,0,0,1,30.18867924528302,6,-4.549999999999997,Escherichia coli,Critical
0,0,0,2,15.217391304347828,3,-3.3299999999999983,Escherichia coli,Critical
0,0,0,0,13.79310344827586,2,0.4600000000000008,Enterobacter bugandensis,Critical
1,0,0,5,28.35820895522388,4,1.2700000000000031,Providencia stuartii,Critical
0,0,1,6,21.91780821917808,2,-1.9400000000000048,Escherichia coli,Critical
0,0,0,7,14.84375,10,-1.6099999999999994,Escherichia coli,Critical
0,0,0,2,16.842105263157894,0,-2.259999999999998,Escherichia coli,Critical
0,0,0,0,13.366336633663368,5,-2.0600000000000023,Escherichia coli,Critical
0,0,1,6,22.15189873417721,4,-2.199999999999996,Escherichia coli,Critical
0,0,0,0,18.35443037974684,6,-3.0,Escherichia coli,Critical
0,0,0,2,13.409961685823754,5,-0.8200000000000003,Escherichia coli,Critical
0,0,1,7,22.89156626506024,6,-2.049999999999997,Escherichia coli,Critical
0,0,1,3,20.75471698113208,4,-1.8200000000000005,Escherichia coli,Critical
0,0,1,3,19.879518072289155,4,-2.0,Escherichia coli,Critical
0,0,1,3,20.77922077922078,5,-2.280000000000001,Escherichia coli,Critical
0,0,1,7,21.29032258064516,7,-2.710000000000001,Escherichia coli,Critical
0,0,1,0,11.578947368421051,2,-0.5799999999999983,Escherichia coli,Critical
0,0,1,4,17.131474103585656,6,-0.8000000000000043,Escherichia coli,Critical
0,0,0,3,17.56756756756757,6,-0.1300000000000025,Escherichia coli,Critical
0,0,0,2,10.32258064516129,1,-1.7700000000000031,Escherichia coli,Critical
0,0,0,0,13.013698630136986,1,-0.3600000000000065,Escherichia coli,Critical
0,0,0,4,15.0,4,-3.229999999999997,Escherichia coli,Critical
0,0,0,2,12.716763005780344,2,-1.1799999999999995,Escherichia coli,Critical
0,0,0,4,18.69918699186992,3,-1.4299999999999995,Escherichia coli,Critical
0,0,0,0,8.955223880597014,1,-1.2100000000000009,Escherichia coli,Critical
0,0,1,4,22.81167108753316,7,-2.6099999999999994,Escherichia coli,Critical
0,0,0,7,19.93006993006993,18,-2.259999999999998,Escherichia coli,Critical
0,0,0,8,16.216216216216218,7,-1.529999999999994,Escherichia coli,Critical
0,0,0,2,13.223140495867767,1,-2.1000000000000014,Escherichia coli,Critical
0,0,0,2,9.523809523809524,2,-0.740000000000002,Escherichia coli,Critical
0,0,0,2,8.73362445414847,2,-0.9600000000000009,Escherichia coli,Critical
0,0,0,2,15.048543689320388,4,-1.740000000000002,Escherichia coli,Critical
0,0,0,4,14.705882352941178,4,-1.8800000000000023,Escherichia coli,Critical
0,0,0,0,17.525773195876287,3,-2.240000000000002,Escherichia coli,Critical
0,0,0,7,11.475409836065571,1,-1.3900000000000006,Escherichia coli,Critical
0,0,0,4,12.949640287769784,1,-2.3800000000000026,Escherichia coli,Critical
0,0,0,1,17.391304347826086,4,-1.9600000000000009,Escherichia coli,Critical
0,0,0,3,12.418300653594772,2,-2.039999999999999,Escherichia coli,Critical
0,0,0,8,5.555555555555555,0,-0.7100000000000009,Escherichia coli,Critical
0,0,0,4,5.405405405405405,0,-1.3700000000000043,Escherichia coli,Critical
0,0,0,4,16.736401673640167,6,-2.450000000000003,Escherichia coli,Critical
0,0,0,0,14.0625,1,-0.5900000000000034,Escherichia coli,Critical
0,0,0,2,11.458333333333332,4,-1.2700000000000031,Escherichia coli,Critical
0,0,0,0,2.0408163265306123,0,0.279999999999994,Escherichia coli,Critical
0,0,0,5,11.363636363636363,1,-3.460000000000001,Escherichia coli,Critical
0,0,1,2,17.647058823529413,4,-1.1699999999999946,Escherichia coli,Critical
0,0,0,2,14.685314685314683,2,-0.2000000000000028,Escherichia coli,Critical
0,0,1,0,13.90728476821192,5,0.7800000000000011,Escherichia coli,Critical
0,0,0,3,5.555555555555555,0,0.1900000000000048,Escherichia coli,Critical
0,0,1,1,15.0,4,-0.1000000000000014,Escherichia coli,Critical
0,0,0,2,10.06711409395973,2,-0.6799999999999997,Escherichia coli,Critical
0,0,0,2,10.44776119402985,3,-0.009999999999998,Escherichia coli,Critical
0,0,0,2,12.953367875647666,7,-0.9500000000000028,Escherichia coli,Critical
0,0,0,0,8.411214953271028,1,-0.8200000000000003,Escherichia coli,Critical
0,0,0,0,10.69182389937107,3,-1.6500000000000057,Escherichia coli,Critical
0,0,0,3,10.795454545454543,1,-1.2600000000000051,Escherichia coli,Critical
0,0,0,2,14.07035175879397,6,-1.93,Escherichia coli,Critical
0,0,1,4,25.174825174825177,7,-1.5399999999999991,Escherichia coli,Critical
0,0,0,3,15.151515151515152,0,-2.389999999999993,Escherichia coli,Critical
0,0,0,8,12.556053811659194,4,-1.6400000000000006,Escherichia coli,Critical
0,0,0,3,13.23529411764706,1,-1.5800000000000054,Escherichia coli,Critical
0,0,0,3,9.183673469387756,1,-3.740000000000002,Escherichia coli,Critical
0,0,0,4,13.6094674556213,5,-1.509999999999998,Escherichia coli,Critical
0,0,1,4,17.93103448275862,1,-1.75,Escherichia coli,Critical
0,0,0,6,17.874396135265698,5,-0.2000000000000028,Escherichia coli,Critical
0,0,0,2,13.688212927756654,7,-1.8799999999999957,Escherichia coli,Critical
0,0,0,3,15.165876777251183,7,-2.240000000000002,Escherichia coli,Critical
0,0,0,4,13.068181818181818,1,-0.9899999999999948,Escherichia coli,Critical
0,0,0,1,11.538461538461538,1,0.3900000000000005,Escherichia coli,Critical
0,0,0,6,16.161616161616163,3,-1.9399999999999975,Escherichia coli,Critical
0,0,0,2,8.849557522123893,2,-1.5600000000000025,Escherichia coli,Critical
0,0,0,1,15.0,5,-0.7700000000000031,Escherichia coli,Critical
0,0,0,4,10.897435897435898,2,-1.8999999999999984,Escherichia coli,Critical
0,0,0,2,10.126582278481012,2,-1.029999999999994,Escherichia coli,Critical
0,0,0,3,18.181818181818183,6,-1.3800000000000026,Escherichia coli,Critical
0,0,0,0,10.126582278481012,4,0.019999999999996,Escherichia coli,Critical
0,0,0,0,5.357142857142857,1,-0.6300000000000026,Escherichia coli,Critical
0,0,0,3,19.06474820143885,6,-1.8599999999999997,Escherichia coli,Critical
0,0,0,4,11.728395061728394,4,-2.3100000000000023,Escherichia coli,Critical
0,0,0,4,5.952380952380952,0,0.0,Escherichia coli,Critical
0,0,0,6,15.5,3,-2.979999999999997,Escherichia coli,Critical
0,0,0,5,9.722222222222223,0,-0.269999999999996,Escherichia coli,Critical
0,0,0,4,6.0,0,-1.3999999999999986,Escherichia coli,Critical
0,0,0,4,10.42654028436019,4,-1.0499999999999972,Escherichia coli,Critical
0,0,0,4,12.57861635220126,3,-1.0,Escherichia coli,Critical
0,0,0,3,15.517241379310343,6,-1.990000000000002,Escherichia coli,Critical
0,0,0,0,8.98876404494382,0,-2.229999999999997,Escherichia coli,Critical
0,0,0,3,15.517241379310343,5,-1.9500000000000028,Escherichia coli,Critical
0,0,1,5,16.352201257861633,3,-1.4500000000000028,Escherichia coli,Critical
0,0,1,5,14.942528735632186,2,-1.4399999999999975,Escherichia coli,Critical
0,0,0,0,6.428571428571428,3,-1.2800000000000011,Escherichia coli,Critical
0,0,0,0,8.666666666666668,4,-1.769999999999996,Escherichia coli,Critical
0,0,0,0,7.092198581560284,2,-1.25,Escherichia coli,Critical
0,0,0,2,15.340909090909092,1,-2.4200000000000017,Escherichia coli,Critical
0,0,0,3,15.476190476190476,1,-2.1300000000000026,Escherichia coli,Critical
0,0,0,3,17.154811715481173,7,-0.9299999999999996,Escherichia coli,Critical
0,0,0,3,13.425925925925927,2,-1.6499999999999986,Escherichia coli,Critical
0,0,0,3,11.594202898550725,1,-2.270000000000003,Escherichia coli,Critical
0,0,0,2,8.333333333333332,0,-1.4400000000000048,Escherichia coli,Critical
0,0,0,2,6.796116504854369,2,-0.5700000000000003,Escherichia coli,Critical
0,0,0,2,6.60377358490566,0,-1.4099999999999966,Escherichia coli,Critical
0,0,0,2,6.896551724137931,0,-1.4299999999999995,Escherichia coli,Critical
0,0,0,2,10.112359550561797,2,-1.5399999999999991,Escherichia coli,Critical
0,0,0,2,8.60215053763441,0,-1.4399999999999975,Escherichia coli,Critical
0,0,0,2,7.954545454545454,0,-1.4399999999999975,Escherichia coli,Critical
0,0,0,2,14.473684210526317,1,-1.0300000000000011,Escherichia coli,Critical
0,0,0,2,7.526881720430108,0,-1.4499999999999955,Escherichia coli,Critical
0,0,0,2,12.5,6,-2.6300000000000026,Escherichia coli,Critical
0,0,0,2,11.11111111111111,8,-2.710000000000001,Escherichia coli,Critical
0,0,0,8,11.929824561403509,9,-1.9000000000000057,Escherichia coli,Critical
0,0,0,7,11.913357400722022,9,-2.030000000000001,Escherichia coli,Critical
0,0,0,2,9.824561403508772,3,-2.710000000000001,Escherichia coli,Critical
0,0,0,4,13.259668508287293,5,-1.2899999999999991,Escherichia coli,Critical
0,0,0,6,20.43010752688172,9,-0.740000000000002,Escherichia coli,Critical
0,0,2,9,30.76923076923077,19,-1.269999999999996,Escherichia coli,Critical
0,0,0,12,17.2972972972973,5,-0.3400000000000034,Escherichia coli,Critical
0,0,1,2,26.47058823529412,2,-0.2100000000000008,Escherichia coli,Critical
0,0,0,3,22.90502793296089,8,-1.4299999999999995,Escherichia coli,Critical
0,0,0,2,27.1523178807947,7,-0.2800000000000011,Escherichia coli,Critical
0,0,1,6,25.945945945945947,6,-1.3500000000000014,Escherichia coli,Critical
0,0,1,6,31.20567375886525,6,-0.7600000000000051,Escherichia coli,Critical
0,0,2,14,26.15384615384616,5,-1.259999999999998,Escherichia coli,Critical
0,0,2,2,21.82741116751269,2,-0.6199999999999974,Escherichia coli,Critical
0,0,0,7,23.809523809523807,4,-1.1000000000000014,Escherichia coli,Critical
0,0,2,16,23.270440251572328,2,-1.5799999999999983,Escherichia coli,Critical
0,0,1,11,16.463414634146343,3,-0.4500000000000028,Escherichia coli,Critical
1,0,1,6,10.687022900763358,4,-2.1700000000000017,Escherichia coli,Critical
0,0,0,9,16.299559471365637,4,-0.8099999999999952,Escherichia coli,Critical
0,0,3,3,25.0,4,-2.1499999999999986,Escherichia coli,Critical
0,0,0,2,25.806451612903224,6,0.0100000000000051,Escherichia coli,Critical
0,0,0,0,19.047619047619047,5,-2.0600000000000023,Escherichia coli,Critical
0,0,1,10,23.56687898089172,2,-0.8200000000000003,Escherichia coli,Critical
0,0,2,4,23.756906077348063,5,-0.4799999999999969,Escherichia coli,Critical
0,0,1,2,18.84057971014493,4,-0.8900000000000006,Escherichia coli,Critical
0,0,0,2,21.12676056338028,1,-0.8200000000000003,Escherichia coli,Critical
0,0,0,5,28.676470588235293,3,-1.009999999999998,Escherichia coli,Critical
0,0,0,13,15.121951219512194,3,-1.4499999999999955,Escherichia coli,Critical
0,0,2,3,30.28169014084507,4,-0.7000000000000028,Escherichia coli,Critical
0,0,0,3,17.372881355932204,2,-1.6299999999999957,Escherichia coli,Critical
0,0,1,2,16.793893129770993,6,-0.8200000000000003,Escherichia coli,Critical
0,0,0,2,22.22222222222222,6,-0.5900000000000034,Escherichia coli,Critical
0,0,4,1,22.727272727272727,4,-1.990000000000002,Escherichia coli,Critical
0,0,3,0,17.391304347826086,1,-1.6600000000000037,Escherichia coli,Critical
0,0,1,15,15.57377049180328,2,-2.230000000000004,Escherichia coli,Critical
0,0,5,3,24.55089820359281,2,-0.2900000000000062,Escherichia coli,Critical
0,0,0,11,27.884615384615387,5,-0.9299999999999996,Escherichia coli,Critical
0,0,0,16,30.508474576271187,3,-1.5200000000000031,Escherichia coli,Critical
0,0,0,7,23.776223776223777,3,-2.049999999999997,Escherichia coli,Critical
0,0,0,4,18.543046357615893,3,-1.4500000000000028,Escherichia coli,Critical
0,0,1,5,16.352201257861633,3,-0.9200000000000016,Escherichia coli,Critical
0,0,0,5,19.2,3,-1.259999999999998,Escherichia coli,Critical
0,0,0,2,30.57851239669421,6,-0.1499999999999985,Escherichia coli,Critical
0,0,1,7,11.009174311926609,2,-1.6900000000000048,Escherichia coli,Critical
0,0,1,1,18.0,1,-1.6000000000000014,Escherichia coli,Critical
0,0,1,7,27.75330396475771,15,-1.8999999999999984,Escherichia coli,Critical
0,0,0,7,23.134328358208958,3,-1.0700000000000005,Escherichia coli,Critical
0,0,0,7,21.62162162162162,11,-0.9399999999999976,Escherichia coli,Critical
0,0,0,8,24.13793103448276,5,-0.9099999999999966,Escherichia coli,Critical
0,0,0,7,22.75862068965517,2,-0.7199999999999989,Escherichia coli,Critical
0,0,0,1,15.730337078651685,4,-2.18,Escherichia coli,Critical
0,0,0,2,19.431279620853083,7,-0.0800000000000054,Escherichia coli,Critical
0,0,2,4,31.03448275862069,8,-0.2199999999999988,Escherichia coli,Critical
0,0,1,2,26.71232876712329,9,-0.4600000000000008,Escherichia coli,Critical
0,0,0,9,24.69879518072289,3,-1.519999999999996,Escherichia coli,Critical
0,0,0,2,25.66844919786097,10,-0.9899999999999948,Escherichia coli,Critical
0,0,0,6,20.18348623853211,7,-1.1199999999999974,Escherichia coli,Critical
0,0,0,0,21.83908045977012,7,0.2300000000000039,Escherichia coli,Critical
0,0,2,11,23.463687150837988,3,-1.2899999999999991,Escherichia coli,Critical
0,0,3,16,29.924242424242426,14,-0.5999999999999943,Escherichia coli,Critical
0,0,0,1,18.91891891891892,6,-0.259999999999998,Escherichia coli,Critical
0,0,2,8,30.303030303030305,7,-1.2000000000000028,Escherichia coli,Critical
0,0,1,7,24.293785310734464,5,-1.5700000000000005,Escherichia coli,Critical
0,0,0,1,22.30769230769231,1,-1.2899999999999991,Escherichia coli,Critical
0,0,0,3,20.437956204379564,3,-1.6099999999999994,Escherichia coli,Critical
0,0,0,2,19.892473118279568,3,-1.1400000000000006,Escherichia coli,Critical
0,0,0,3,22.485207100591715,3,-0.3900000000000005,Escherichia coli,Critical
0,0,0,7,20.114942528735632,3,-0.9200000000000016,Escherichia coli,Critical
0,0,1,2,66.66666666666666,4,-1.1299999999999957,Escherichia coli,Critical
0,0,1,3,30.16759776536313,19,-1.0799999999999983,Escherichia coli,Critical
0,0,0,1,15.84158415841584,4,-1.0799999999999983,Escherichia coli,Critical
0,0,1,0,12.676056338028168,3,-0.9099999999999966,Escherichia coli,Critical
0,0,2,1,11.11111111111111,1,0.8099999999999952,Escherichia coli,Critical
0,0,1,3,11.612903225806452,2,-2.240000000000002,Escherichia coli,Critical
0,0,1,2,13.253012048192772,2,0.6799999999999997,Escherichia coli,Critical
0,0,0,0,19.823788546255507,15,-1.0399999999999991,Escherichia coli,Critical
0,0,1,5,6.930693069306932,1,-0.8099999999999952,Escherichia coli,Critical
0,0,2,3,20.0,6,-1.2399999999999949,Escherichia coli,Critical
0,0,0,6,13.970588235294118,2,-1.5900000000000034,Escherichia coli,Critical
0,0,0,2,16.463414634146343,7,-2.18,Escherichia coli,Critical
0,0,1,5,23.63636363636364,14,-0.8800000000000026,Escherichia coli,Critical
0,0,0,0,5.88235294117647,0,0.0399999999999991,Escherichia coli,Critical
0,0,0,0,14.285714285714285,8,-2.5,Escherichia coli,Critical
0,0,1,5,11.940298507462686,1,-0.8800000000000026,Escherichia coli,Critical
0,0,1,2,17.307692307692307,2,-2.460000000000001,Escherichia coli,Critical
0,0,1,2,15.84158415841584,2,-3.1699999999999946,Escherichia coli,Critical
0,0,2,1,17.105263157894736,2,-1.3299999999999983,Escherichia coli,Critical
1,0,0,9,17.857142857142858,2,-1.8900000000000008,Escherichia coli,Critical
0,0,1,6,12.244897959183673,1,-2.140000000000001,Escherichia coli,Critical
0,0,2,5,15.84158415841584,4,-1.93,Escherichia coli,Critical
0,0,0,5,12.0,2,-0.4099999999999966,Escherichia coli,Critical
0,0,0,4,23.46938775510204,5,-0.7000000000000028,Escherichia coli,Critical
0,0,1,5,16.666666666666664,2,-1.3200000000000005,Escherichia coli,Critical
0,0,0,0,12.871287128712872,1,-0.4500000000000028,Escherichia coli,Critical
0,0,2,2,10.79136690647482,4,-1.1600000000000037,Escherichia coli,Critical
0,0,0,3,9.411764705882351,1,-1.5700000000000005,Escherichia coli,Critical
0,0,0,4,15.13157894736842,4,-0.3999999999999986,Escherichia coli,Critical
0,0,0,0,4.411764705882353,0,2.4099999999999966,Escherichia coli,Critical
0,0,2,6,22.3463687150838,4,-1.3299999999999983,Escherichia coli,Critical
0,0,0,2,19.88636363636364,7,-2.729999999999997,Escherichia coli,Critical
0,0,1,4,17.59259259259259,0,-2.009999999999998,Escherichia coli,Critical
0,0,2,8,15.27777777777778,2,-1.029999999999994,Escherichia coli,Critical
0,0,1,3,10.852713178294572,4,-1.4200000000000017,Escherichia coli,Critical
0,0,2,4,14.772727272727272,3,-3.020000000000003,Escherichia coli,Critical
0,0,0,3,24.69135802469136,4,-3.210000000000001,Escherichia coli,Critical
0,0,0,3,20.689655172413797,4,-2.4599999999999937,Escherichia coli,Critical
0,0,1,2,21.11111111111111,4,-3.3300000000000054,Escherichia coli,Critical
0,0,1,0,21.052631578947366,6,-0.1699999999999946,Escherichia coli,Critical
0,0,1,2,14.864864864864863,1,-0.9099999999999966,Escherichia coli,Critical
0,0,2,5,26.190476190476197,17,-1.2100000000000009,Escherichia coli,Critical
0,0,1,3,9.523809523809524,1,-3.799999999999997,Escherichia coli,Critical
0,0,1,6,20.253164556962027,2,-2.0,Escherichia coli,Critical
0,0,0,7,22.429906542056077,5,-0.1299999999999954,Escherichia coli,Critical
0,0,2,3,16.025641025641026,6,-2.1599999999999966,Escherichia coli,Critical
0,0,0,1,17.525773195876287,5,-1.0899999999999963,Escherichia coli,Critical
0,0,0,2,19.083969465648856,3,-0.2199999999999988,Escherichia coli,Critical
0,0,1,6,18.235294117647054,7,-1.7600000000000051,Escherichia coli,Critical
0,0,0,2,22.115384615384613,4,0.1899999999999977,Escherichia coli,Critical
0,0,1,6,13.559322033898304,1,-1.1499999999999986,Escherichia coli,Critical
0,0,2,6,17.02127659574468,4,-3.1099999999999994,Escherichia coli,Critical
0,0,0,0,18.181818181818183,4,-2.039999999999999,Escherichia coli,Critical
0,0,1,8,17.424242424242426,2,-1.0499999999999972,Escherichia coli,Critical
0,0,0,2,20.792079207920796,3,-1.1400000000000006,Escherichia coli,Critical
0,0,0,9,26.262626262626267,13,-1.4500000000000028,Escherichia coli,Critical
0,0,1,3,27.472527472527474,4,-0.3999999999999986,Escherichia coli,Critical
1,0,0,3,14.685314685314683,3,-0.5799999999999983,Escherichia coli,Critical
0,0,2,7,20.94240837696335,13,-0.6300000000000026,Escherichia coli,Critical
0,0,0,4,13.675213675213676,1,-1.4600000000000009,Escherichia coli,Critical
0,0,0,5,14.492753623188406,5,-0.6400000000000006,Escherichia coli,Critical
0,0,1,5,20.0,5,-1.9600000000000009,Escherichia coli,Critical
0,0,1,12,16.528925619834713,4,-2.869999999999997,Escherichia coli,Critical
0,0,1,4,13.513513513513514,2,-2.8299999999999983,Escherichia coli,Critical
0,0,0,7,18.803418803418804,4,-0.6999999999999957,Escherichia coli,Critical
0,0,1,2,8.823529411764707,2,-0.8999999999999986,Escherichia coli,Critical
0,0,0,10,20.967741935483872,5,-0.1600000000000037,Escherichia coli,Critical
0,0,1,3,11.160714285714286,2,-2.460000000000001,Escherichia coli,Critical
0,0,1,1,11.462450592885377,7,-3.830000000000005,Escherichia coli,Critical
0,0,1,1,9.477124183006536,8,-3.629999999999996,Escherichia coli,Critical
0,0,1,2,66.66666666666666,1,-3.460000000000001,Escherichia coli,Critical
0,0,1,3,11.971830985915492,2,-2.18,Escherichia coli,Critical
0,0,1,2,75.0,1,-4.340000000000003,Escherichia coli,Critical
0,0,1,3,16.0,1,-4.460000000000001,Escherichia coli,Critical
0,0,1,2,75.0,1,-3.4199999999999946,Escherichia coli,Critical
0,0,0,1,9.580838323353294,5,-3.230000000000004,Escherichia coli,Critical
0,0,1,4,9.16030534351145,2,-1.2000000000000028,Escherichia coli,Critical
1,0,0,5,16.574585635359114,6,-1.4300000000000068,Escherichia coli,Critical
0,0,1,7,21.951219512195124,8,-1.9200000000000017,Escherichia coli,Critical
0,0,0,8,7.661290322580645,4,-0.2999999999999971,Escherichia coli,Critical
0,0,1,7,8.450704225352112,5,-1.25,Escherichia coli,Critical
0,0,1,2,50.0,1,-2.410000000000004,Escherichia coli,Critical
0,0,1,0,80.0,0,-2.960000000000001,Escherichia coli,Critical
0,0,3,2,80.0,4,-3.789999999999999,Escherichia coli,Critical
0,0,0,1,10.72961373390558,3,-3.61,Escherichia coli,Critical
0,0,1,2,50.0,1,-0.6900000000000048,Escherichia coli,Critical
0,0,0,0,33.33333333333333,1,-1.8200000000000005,Escherichia coli,Critical
0,0,0,0,85.71428571428571,2,-3.839999999999996,Escherichia coli,Critical
0,0,1,2,66.66666666666666,1,-2.259999999999998,Escherichia coli,Critical
0,0,0,0,6.787330316742081,2,-3.830000000000005,Escherichia coli,Critical
0,0,0,6,5.0,1,-1.949999999999996,Escherichia coli,Critical
0,0,1,4,7.017543859649122,0,-3.899999999999999,Escherichia coli,Critical
0,0,0,5,12.280701754385964,3,-2.8500000000000014,Escherichia coli,Critical
0,0,0,0,25.0,1,-1.6400000000000006,Escherichia coli,Critical
0,0,0,7,27.184466019417474,6,-0.9100000000000036,Escherichia coli,Critical
0,0,0,0,25.252525252525253,4,-0.5600000000000023,Escherichia coli,Critical
0,0,0,7,22.727272727272727,6,-1.0599999999999952,Escherichia coli,Critical
0,0,0,3,20.76923076923077,4,-0.8299999999999983,Escherichia coli,Critical
0,0,0,2,28.57142857142857,5,-0.0900000000000034,Escherichia coli,Critical
0,0,0,7,23.893805309734518,6,-0.5700000000000003,Escherichia coli,Critical
0,0,1,6,27.611940298507463,7,-3.3000000000000043,Escherichia coli,Critical
0,0,1,0,16.842105263157894,4,-0.4399999999999977,Escherichia coli,Critical
0,0,0,0,20.73170731707317,3,-0.4499999999999957,Escherichia coli,Critical
0,0,0,7,25.438596491228072,6,-0.5300000000000011,Escherichia coli,Critical
0,0,1,0,25.874125874125877,6,-1.6700000000000017,Escherichia coli,Critical
0,0,0,7,25.34246575342466,6,-0.4699999999999988,Escherichia coli,Critical
0,0,1,4,4.448563484708063,1,1.0100000000000051,Acinetobacter baumannii,Critical
0,1,0,2,6.679960119641076,5,0.490000000000002,Acinetobacter baumannii,Critical
0,0,1,1,5.456255879586077,6,0.6400000000000006,Acinetobacter baumannii,Critical
0,1,2,7,13.714285714285715,2,0.4399999999999977,Acinetobacter baumannii,Critical
0,0,1,3,11.74785100286533,2,0.3999999999999986,Acinetobacter baumannii,Critical
0,0,0,5,14.87603305785124,1,0.1099999999999994,Acinetobacter baumannii,Critical
0,0,0,5,13.754646840148698,1,0.0399999999999991,Acinetobacter baumannii,Critical
0,0,1,4,15.6,2,0.0100000000000051,Acinetobacter baumannii,Critical
0,1,0,2,11.11111111111111,1,0.4399999999999977,Acinetobacter baumannii,Critical
0,0,1,3,11.68091168091168,2,0.4600000000000008,Acinetobacter baumannii,Critical
0,1,1,2,14.328358208955224,4,-0.0399999999999991,Acinetobacter baumannii,Critical
0,1,0,8,12.802768166089963,3,-0.3500000000000014,Acinetobacter baumannii,Critical
0,1,2,7,13.975155279503104,2,0.25,Acinetobacter baumannii,Critical
0,1,2,3,9.929078014184398,1,0.8399999999999963,Acinetobacter baumannii,Critical
0,1,0,4,15.789473684210526,1,0.1700000000000017,Acinetobacter baumannii,Critical
0,1,0,3,11.693548387096774,4,0.2800000000000011,Acinetobacter baumannii,Critical
0,1,1,3,10.328638497652582,1,0.4799999999999969,Acinetobacter baumannii,Critical
0,0,0,2,10.136986301369864,1,0.3999999999999986,Acinetobacter baumannii,Critical
0,1,1,2,10.046728971962615,2,0.5,Acinetobacter baumannii,Critical
0,1,0,3,13.921113689095128,4,0.5300000000000011,Acinetobacter baumannii,Critical
0,0,1,3,11.314984709480122,2,0.5200000000000031,Acinetobacter baumannii,Critical
0,1,2,8,17.435897435897434,3,0.25,Acinetobacter baumannii,Critical
0,1,2,7,17.159763313609467,2,-0.0300000000000011,Acinetobacter baumannii,Critical
0,1,1,7,11.506849315068491,3,0.3900000000000005,Acinetobacter baumannii,Critical
0,0,0,3,10.0,0,1.3900000000000006,Acinetobacter baumannii,Critical
0,0,0,2,8.695652173913043,0,0.5399999999999991,Acinetobacter baumannii,Critical
0,1,0,5,17.105263157894736,1,-0.1600000000000037,Acinetobacter baumannii,Critical
0,0,0,6,10.76923076923077,0,1.2700000000000031,Acinetobacter baumannii,Critical
0,0,1,5,18.487394957983195,4,2.8999999999999986,Acinetobacter baumannii,Critical
0,1,1,3,11.805555555555555,5,-0.9200000000000016,Acinetobacter baumannii,Critical
0,0,0,2,13.414634146341465,1,-0.2600000000000051,Acinetobacter baumannii,Critical
0,0,0,5,15.853658536585366,1,0.259999999999998,Acinetobacter baumannii,Critical
0,0,0,3,17.80821917808219,1,0.3399999999999963,Acinetobacter baumannii,Critical
0,0,0,5,14.634146341463412,1,0.4099999999999966,Acinetobacter baumannii,Critical
0,0,0,5,16.25,1,0.4500000000000028,Acinetobacter baumannii,Critical
0,0,0,3,15.853658536585366,1,0.2100000000000008,Acinetobacter baumannii,Critical
0,0,0,3,14.942528735632186,1,0.1799999999999997,Acinetobacter baumannii,Critical
0,0,0,2,14.473684210526317,1,-0.0300000000000011,Acinetobacter baumannii,Critical
0,0,0,7,14.634146341463412,1,-0.240000000000002,Acinetobacter baumannii,Critical
